item_url,title,picture,maker,price,point,stock,ratings,terms,spec_list,model_date,memory,hdd,ssd,emmc,intel_cpu,amd_cpu,float_inch,int_inch,new_maker,new_price,new_point,new_ratings,string_len,words_len
https://www.biccamera.com/bc/item/6986810/,G-Tune ゲーミングノートパソコン BC-GN1597M16G165-192 [15.6型 /intel Core i7 /SSD：512GB /メモリ：16GB /2019年8月モデル],https://image.biccamera.com/img/00000006986810_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,マウスコンピュータ　MouseComputer,"164,780円（税込）","16,478ポイント
              （10％）",在庫あり,"(1)
                  ",2019年11月4日月曜日にお届け,"['15.6型', 'メモリ16GB', 'SSD512GB', 'intelCorei7', '2019年8月モデル']",2019年8月モデル,16,0,512,0,corei7,,15.6,15.0,MouseComputer,164780,16478,1,96,10
https://www.biccamera.com/bc/item/5901378/,X570ZD-R2700U ノートパソコン ASUS X570ZD ブラック [15.6型 /AMD Ryzen 7 /HDD：1TB /SSD：256GB /メモリ：16GB /2018年10月モデル],https://image.biccamera.com/img/00000005901378_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"117,414円（税込）","11,741ポイント
              （10％）",在庫あり,"(3)
                  ",2019年11月4日月曜日にお届け,"['HDD1TB', 'SSD256GB', '15.6型', 'AMDRyzen7', 'メモリ16GB', '2018年10月モデル']",2018年10月モデル,16,1000,256,0,0,AMDRyzen7,15.6,15.0,ASUS,117414,11741,3,102,13
https://www.biccamera.com/bc/item/6233427/,【アウトレット品】 15.6型ノートPC [Office付・Celeron・500GB・メモリ4GB]  NEC LAVIE Direct NS  PC-GN18CLSSDC5BD5CDA 【数量限定品】,https://image.biccamera.com/img/00000006233427_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"87,780円（税込）","877ポイント
",在庫あり,"(1)
                  ",2019年11月4日月曜日にお届け,"['15.6型', 'Celeron', 'Office付', '500GB', 'メモリ4GB']",,4,0,0,0,celeron,,15.6,15.0,NEC,87780,877,1,102,9
https://www.biccamera.com/bc/item/6334121/,【アウトレット品】 12.5型ノートPC[Core i5・HDD 500GB・メモリ 4GB・Win10 Pro]  VersaPro  PCVJT23BKGHCT1ZDZZY 【数量限定品】,https://image.biccamera.com/img/00000006334121_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"116,380円（税込）","1,163ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['Win10Pro', 'Corei5', '12.5型', 'HDD500GB', 'メモリ4GB']",,4,500,0,0,corei5,,12.5,12.0,NEC,116380,1163,0,96,9
https://www.biccamera.com/bc/item/7190402/,dynabook S3 ノートパソコン モデナレッド P1S3LPBR [13.3型 /intel Celeron /SSD：256GB /メモリ：4GB /2019年秋冬モデル],https://image.biccamera.com/img/00000007190402_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,dynabook　ダイナブック,"120,780円（税込）","12,078ポイント
              （10％）",予約受付中,0,no ship info,"['13.3型', 'SSD256GB', '2019年秋冬モデル', 'intelCeleron', 'メモリ4GB']",2019年秋冬モデル,4,0,256,0,celeron,,13.3,13.0,dynabook,120780,12078,0,90,11
https://www.biccamera.com/bc/item/6531715/,【アウトレット品】 15.6型ノートPC [Office付・Core i7・HDD 1TB・SSD 128GB・メモリ 8GB] LIFEBOOK（ライフブック）  FMVA77C2L メタリックブルー 【外装不良品】,https://image.biccamera.com/img/00000006531715_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,富士通　FUJITSU,"175,780円（税込）","1,757ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', 'Corei7', 'SSD128GB', '15.6型', 'Office付', 'メモリ8GB']",,8,1000,128,0,corei7,,15.6,15.0,FUJITSU,175780,1757,0,109,11
https://www.biccamera.com/bc/item/6612568/,【アウトレット品】 13.3型ノートPC[Core i5・SSD 256GB・メモリ 8GB] Pavilion 13-an0000  5ZU15PA-AAAP モダンゴールド 【数量限定品】,https://image.biccamera.com/img/00000006612568_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,HP　ヒューレット・パッカード,"102,280円（税込）","1,022ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['13.3型', 'SSD256GB', 'Corei5', 'メモリ8GB']",,8,0,256,0,corei5,,13.3,13.0,HP,102280,1022,0,96,10
https://www.biccamera.com/bc/item/6299683/,WiZ ノートパソコン ダークネイビー KIC14LTE [14.0型 /intel Atom /eMMC：32GB /メモリ：4GB /2019年1月モデル],https://image.biccamera.com/img/00000006299683_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,KEIAN　恵安,"48,653円（税込）","4,865ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['2019年1月モデル', 'intelAtom', 'eMMC32GB', 'メモリ4GB', '14.0型']",2019年1月モデル,4,0,0,32,atom,,14.0,14.0,KEIAN,48653,4865,0,80,10
https://www.biccamera.com/bc/item/6376603/,Razer Blade Stealth 13 ゲーミングノートパソコン RZ09-02812J71-R3J1 [13.3型 /intel Core i7 /SSD：256GB /メモリ：16GB /2019年2月モデル],https://image.biccamera.com/img/00000006376603_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,RAZER　レイザー,"236,863円（税込）","23,686ポイント
              （10％）",在庫あり,0,no ship info,"['13.3型', 'SSD256GB', '2019年2月モデル', 'メモリ16GB', 'intelCorei7']",2019年2月モデル,16,0,256,0,corei7,,13.3,13.0,RAZER,236863,23686,0,110,13
https://www.biccamera.com/bc/item/3372492/,Inspiron 13 5000 2-in-1 5368 ノートパソコン シルバー MI73C-6NHB [13.3型 /intel Core i7 /SSD：256GB /メモリ：8GB /2016年夏モデル],https://image.biccamera.com/img/00000003372492_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,DELL　デル,"153,769円（税込）","15,376ポイント
              （10％）",在庫あり,"(8)
                  ",2019年11月4日月曜日にお届け,"['13.3型', 'SSD256GB', '2016年夏モデル', 'メモリ8GB', 'intelCorei7']",2016年夏モデル,8,0,256,0,corei7,,13.3,13.0,DELL,153769,15376,8,106,15
https://www.biccamera.com/bc/item/7008854/,ゲーミングノートパソコン チャコールブラック A715-74G-A58U6/F [15.6型 /intel Core i5 /SSD：256GB /メモリ：8GB /2019年8月モデル],https://image.biccamera.com/img/00000007008854_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"175,780円（税込）","17,578ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['SSD256GB', '15.6型', 'メモリ8GB', 'intelCorei5', '2019年8月モデル']",2019年8月モデル,8,0,256,0,corei5,,15.6,15.0,ACER,175780,17578,0,94,10
https://www.biccamera.com/bc/item/7088807/,ゲーミングノートパソコン オブシディアンブラック AN515-54-A58G5 [15.6型 /intel Core i5 /HDD：1TB /メモリ：8GB /2019年8月モデル],https://image.biccamera.com/img/00000007088807_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"129,380円（税込）","12,938ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', '15.6型', 'メモリ8GB', 'intelCorei5', '2019年8月モデル']",2019年8月モデル,8,1000,0,0,corei5,,15.6,15.0,ACER,129380,12938,0,92,10
https://www.biccamera.com/bc/item/6446336/,【アウトレット品】 12.5型ノートＰＣ [Core i5・SSD 128GB・メモリ 4GB・Win10 Pro] ThinkPad X270  20HMA0W3JP 【数量限定品】,https://image.biccamera.com/img/00000006446336_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"120,780円（税込）","1,207ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['SSD128GB', 'Win10Pro', 'Corei5', '12.5型', 'メモリ4GB']",,4,0,128,0,corei5,,12.5,12.0,Lenovo,120780,1207,0,92,11
https://www.biccamera.com/bc/item/6912045/,PC-NS600NAR ノートパソコン LAVIE Note Standard カームレッド,https://image.biccamera.com/img/00000006912045_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"120,769円（税込）","12,076ポイント
              （10％）",在庫あり,0,no ship info,[],,0,0,0,0,0,,,0.0,NEC,120769,12076,0,46,6
https://www.biccamera.com/bc/item/6912043/,PC-NS700NAR ノートパソコン LAVIE Note Standard カームレッド,https://image.biccamera.com/img/00000006912043_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"159,280円（税込）","15,928ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,[],,0,0,0,0,0,,,0.0,NEC,159280,15928,0,46,6
https://www.biccamera.com/bc/item/6951391/,Blade Pro 17 ゲーミングノートパソコン RZ09-02878J92-R3J1 [17.3型 /intel Core i7 /SSD：512GB /メモリ：16GB /2019年7月モデル],https://image.biccamera.com/img/00000006951391_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,RAZER　レイザー,"459,316円（税込）","45,931ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['メモリ16GB', '2019年7月モデル', '17.3型', 'SSD512GB', 'intelCorei7']",2019年7月モデル,16,0,512,0,corei7,,17.3,17.0,RAZER,459316,45931,0,100,12
https://www.biccamera.com/bc/item/6333223/,VAIO SX14【LTE対応モデル】 ノートパソコン ブラウン VJS14190211T [14.0型 /intel Core i5 /SSD：256GB /メモリ：8GB /2019年1月モデル],https://image.biccamera.com/img/00000006333223_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,VAIO　バイオ,"230,770円（税込）","2,307ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['SSD256GB', '2019年1月モデル', 'メモリ8GB', 'intelCorei5', '14.0型']",2019年1月モデル,8,0,256,0,corei5,,14.0,14.0,VAIO,230770,2307,0,100,12
https://www.biccamera.com/bc/item/6316787/,dynabook （ダイナブック） ノートパソコン パールホワイト P1G6JPBW [13.3型 /intel Core i5 /SSD：256GB /メモリ：4GB /2019年1月モデル],https://image.biccamera.com/img/00000006316787_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,dynabook　ダイナブック,"170,000円（税込）","17,000ポイント
              （10％）",在庫あり,"(2)
                  ",2019年11月4日月曜日にお届け,"['13.3型', 'SSD256GB', '2019年1月モデル', 'メモリ4GB', 'intelCorei5']",2019年1月モデル,4,0,256,0,corei5,,13.3,13.0,dynabook,170000,17000,2,97,12
https://www.biccamera.com/bc/item/7272537/,【アウトレット品】 15.6型ノートPC [Office付・Core i7・HDD 1TB・メモリ 8GB]  LIFEBOOK AH53/D1  FMVA53D1R ガーネットレッド 【生産完了品】,https://image.biccamera.com/img/00000007272537_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,富士通　FUJITSU,"144,080円（税込）","1,440ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', 'Corei7', '15.6型', 'Office付', 'メモリ8GB']",,8,1000,0,0,corei7,,15.6,15.0,FUJITSU,144080,1440,0,100,11
https://www.biccamera.com/bc/item/6806938/,Let’s note(レッツノート)RZ8シリーズ【LTE対応モデル】 ノートパソコン ブラック CF-RZ8KFMQR [10.1型 /intel Core i5 /SSD：256GB /メモリ：8GB /2019年夏モデル],https://image.biccamera.com/img/00000006806938_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,パナソニック　Panasonic,"285,500円（税込）","28,550ポイント
              （10％）",在庫あり,0,no ship info,"['SSD256GB', '2019年夏モデル', '10.1型', 'メモリ8GB', 'intelCorei5']",2019年夏モデル,8,0,256,0,corei5,,10.1,10.0,Panasonic,285500,28550,0,114,12
https://www.biccamera.com/bc/item/6661443/,【アウトレット品】 13.3型ノートPC [Celeron・SSD 256GB・メモリ 4GB・Win10 Pro] 20M50036JP 【数量限定品】,https://image.biccamera.com/img/00000006661443_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"71,280円（税込）","712ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['13.3型', 'SSD256GB', 'Celeron', 'Win10Pro', 'メモリ4GB']",,4,0,256,0,celeron,,13.3,13.0,Lenovo,71280,712,0,77,8
https://www.biccamera.com/bc/item/7088805/,ゲーミングノートパソコン アビサルブラック PH315-52-A76Y6T [15.6型 /intel Core i7 /SSD：512GB /メモリ：16GB /2019年8月モデル],https://image.biccamera.com/img/00000007088805_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"215,780円（税込）","21,578ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['15.6型', 'メモリ16GB', 'SSD512GB', 'intelCorei7', '2019年8月モデル']",2019年8月モデル,16,0,512,0,corei7,,15.6,15.0,ACER,215780,21578,0,93,10
https://www.biccamera.com/bc/item/4192662/,【アウトレット品】 15.6型ゲーミングノートPC [Core i7・HDD 1TB・SSD 256GB・メモリ8GB・GTX1050]NGNI775M8S2H1X15DW10 【生産完了品】,https://image.biccamera.com/img/00000004192662_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,マウスコンピュータ　MouseComputer,"137,280円（税込）","1,372ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', 'Corei7', 'SSD256GB', '15.6型', 'GTX1050', 'メモリ8GB']",,8,1000,256,0,corei7,,15.6,15.0,MouseComputer,137280,1372,0,96,7
https://www.biccamera.com/bc/item/6626873/,ideapad 320S ノートパソコン ミネラルグレー 81AK00HCJP [13.3型 /intel Core i5 /SSD：256GB /メモリ：8GB /2019年4月モデル],https://image.biccamera.com/img/00000006626873_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"123,980円（税込）","12,398ポイント
              （10％）",在庫あり,"(4)
                  ",2019年11月4日月曜日にお届け,"['13.3型', 'SSD256GB', '2019年4月モデル', 'メモリ8GB', 'intelCorei5']",2019年4月モデル,8,0,256,0,corei5,,13.3,13.0,Lenovo,123980,12398,4,94,12
https://www.biccamera.com/bc/item/6927391/,VJS12190211T VJS12190211T SX12 i7 ﾌﾞﾗｳﾝ [12.5型 /intel Core i7 /SSD：256GB /メモリ：8GB],https://image.biccamera.com/img/00000006927391_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,VAIO　バイオ,"241,770円（税込）","2,417ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['メモリ8GB', 'SSD256GB', '12.5型', 'intelCorei7']",,8,0,256,0,corei7,,12.5,12.0,VAIO,241770,2417,0,82,11
https://www.biccamera.com/bc/item/6835690/,81SX001HJP ゲーミングノートパソコン Legion Y540 i7 GTX1660Ti ブラック [15.6型 /intel Core i7 /SSD：1TB /メモリ：16GB /2019年6月モデル],https://image.biccamera.com/img/00000006835690_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"194,180円（税込）","19,418ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['15.6型', 'メモリ16GB', 'SSD1TB', '2019年6月モデル', 'intelCorei7']",2019年6月モデル,16,0,1000,0,corei7,,15.6,15.0,Lenovo,194180,19418,0,107,14
https://www.biccamera.com/bc/item/6626877/,ideapad 330 ノートパソコン プラチナグレー 81DE02NNJP [15.6型 /intel Celeron /HDD：1TB /メモリ：4GB /2019年4月モデル],https://image.biccamera.com/img/00000006626877_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"71,280円（税込）","7,128ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', '15.6型', '2019年4月モデル', 'intelCeleron', 'メモリ4GB']",2019年4月モデル,4,1000,0,0,celeron,,15.6,15.0,Lenovo,71280,7128,0,91,11
https://www.biccamera.com/bc/item/5923915/,LAVIE Hybrid ZERO ノートパソコン PC-HZ750LAB-2 [13.3型 /intel Core i7 /SSD：256GB /メモリ：8GB /2018年10月モデル],https://image.biccamera.com/img/00000005923915_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"229,800円（税込）","22,980ポイント
              （10％）",在庫あり,"(4)
                  ",2019年11月4日月曜日にお届け,"['13.3型', 'SSD256GB', '2018年10月モデル', 'メモリ8GB', 'intelCorei7']",2018年10月モデル,8,0,256,0,corei7,,13.3,13.0,NEC,229800,22980,4,95,12
https://www.biccamera.com/bc/item/6753417/,【アウトレット品】 15.6型ノートPC [Office付・Core i3・HDD 500GB・メモリ 4GB] Ideapad 330   81DE001LJP 【数量限定品】,https://image.biccamera.com/img/00000006753417_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"76,980円（税込）","769ポイント
",在庫あり,"(2)
                  ",2019年11月4日月曜日にお届け,"['15.6型', 'Corei3', 'HDD500GB', 'Office付', 'メモリ4GB']",,4,500,0,0,corei3,,15.6,15.0,Lenovo,76980,769,2,89,10
https://www.biccamera.com/bc/item/6315560/,LAVIE Note Mobile（NM550/MAシリーズ） ノートパソコン パールホワイト PC-NM550MAW-2 [12.5型 /intel Core i5 /SSD：256GB /メモリ：8GB /2019年春モデル],https://image.biccamera.com/img/00000006315560_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"163,800円（税込）","16,380ポイント
              （10％）",在庫あり,"(3)
                  ",2019年11月4日月曜日にお届け,"['SSD256GB', '2019年春モデル', '12.5型', 'メモリ8GB', 'intelCorei5']",2019年春モデル,8,0,256,0,corei5,,12.5,12.0,NEC,163800,16380,3,115,13
https://www.biccamera.com/bc/item/7319862/,【アウトレット品】 15.6型ノートPC [Office付・Core i3・HDD 1TB・メモリ 4GB]  dynabook （ダイナブック）  PT55GGP-BEA2 サテンゴールド 【生産完了品】,https://image.biccamera.com/img/00000007319862_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,dynabook　ダイナブック,"109,780円（税込）","1,097ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', '15.6型', 'Corei3', 'Office付', 'メモリ4GB']",,4,1000,0,0,corei3,,15.6,15.0,dynabook,109780,1097,0,103,11
https://www.biccamera.com/bc/item/5301825/,ROG STRIX ゲーミングノートパソコン ｶﾞﾝﾒﾀﾙ GL503GE-SCAR [15.6型 /intel Core i7 /HDD：1TB /SSD：128GB /メモリ：16GB /2018年6月モデル],https://image.biccamera.com/img/00000005301825_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"159,280円（税込）","15,928ポイント
              （10％）",在庫あり,"(1)
                  ",2019年11月4日月曜日にお届け,"['HDD1TB', 'SSD128GB', '15.6型', 'メモリ16GB', '2018年6月モデル', 'intelCorei7']",2018年6月モデル,16,1000,128,0,corei7,,15.6,15.0,ASUS,159280,15928,1,107,13
https://www.biccamera.com/bc/item/5301823/,ROG STRIX ゲーミングノートパソコン ﾌﾞﾗｯｸ GL702ZC-R7R120 [17.3型 /AMD Ryzen 7 /HDD：1TB /SSD：256GB /メモリ：16GB /2018年6月モデル],https://image.biccamera.com/img/00000005301823_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"176,407円（税込）","17,640ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', 'SSD256GB', 'AMDRyzen7', 'メモリ16GB', '2018年6月モデル', '17.3型']",2018年6月モデル,16,1000,256,0,0,AMDRyzen7,17.3,17.0,ASUS,176407,17640,0,106,13
https://www.biccamera.com/bc/item/6592984/,ZenBook 13 ノートパソコン アイシクルシルバー UX333FA-8145ISS [13.3型 /intel Core i3 /SSD：256GB /メモリ：8GB /2019年4月モデル],https://image.biccamera.com/img/00000006592984_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"109,800円（税込）","10,980ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['13.3型', 'SSD256GB', '2019年4月モデル', 'intelCorei3', 'メモリ8GB']",2019年4月モデル,8,0,256,0,corei3,,13.3,13.0,ASUS,109800,10980,0,99,12
https://www.biccamera.com/bc/item/4045176/,G-Tune ゲーミングノートパソコン BC-GN7I77HQM8S1H1G15T [17.3型 /intel Core i7 /HDD：1TB /SSD：128GB /メモリ：8GB /2017年12月モデル],https://image.biccamera.com/img/00000004045176_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,マウスコンピュータ　MouseComputer,"142,780円（税込）","1,427ポイント
",在庫あり,"(1)
                  ",2019年11月4日月曜日にお届け,"['HDD1TB', 'SSD128GB', '2017年12月モデル', '17.3型', 'メモリ8GB', 'intelCorei7']",2017年12月モデル,8,1000,128,0,corei7,,17.3,17.0,MouseComputer,142780,1427,1,106,11
https://www.biccamera.com/bc/item/6986811/,G-Tune ゲーミングノートパソコン BC-GN1597M16G166-192 [15.6型 /intel Core i7 /HDD：1TB /SSD：512GB /メモリ：16GB /2019年8月モデル],https://image.biccamera.com/img/00000006986811_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,マウスコンピュータ　MouseComputer,"197,780円（税込）","19,778ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', '15.6型', 'メモリ16GB', 'SSD512GB', 'intelCorei7', '2019年8月モデル']",2019年8月モデル,16,1000,512,0,corei7,,15.6,15.0,MouseComputer,197780,19778,0,105,11
https://www.biccamera.com/bc/item/6848462/,【アウトレット品】 15.6型 ノートＰＣ [Win10 Home・Core i3・HDD 500GB・メモリ 4GB・Office] Ideapad 330　81DE001LJP オニキスブラック 【数量限定品】,https://image.biccamera.com/img/00000006848462_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"76,780円（税込）","767ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['15.6型', 'Corei3', 'HDD500GB', 'Win10Home', 'Office', 'メモリ4GB']",,4,500,0,0,corei3,,15.6,15.0,Lenovo,76780,767,0,107,13
https://www.biccamera.com/bc/item/6315549/,LAVIE Note Mobile（NM150/MAシリーズ） ノートパソコン メタリックピンク PC-NM150MAG [12.5型 /intel Celeron /SSD：256GB /メモリ：4GB /2019年春モデル],https://image.biccamera.com/img/00000006315549_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"120,780円（税込）","12,078ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['SSD256GB', '2019年春モデル', '12.5型', 'intelCeleron', 'メモリ4GB']",2019年春モデル,4,0,256,0,celeron,,12.5,12.0,NEC,120780,12078,0,114,12
https://www.biccamera.com/bc/item/7116181/,ideapad L340 Gaming ゲーミングノートパソコン ブラック 81LL003VJP [17.3型 /intel Core i7 /HDD：1TB /Optane：16GB /メモリ：16GB /2019年8月モデル],https://image.biccamera.com/img/00000007116181_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"194,180円（税込）","19,418ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', 'メモリ16GB', '17.3型', 'Optane16GB', 'intelCorei7', '2019年8月モデル']",2019年8月モデル,16,1000,16,0,corei7,,17.3,17.0,Lenovo,194180,19418,0,115,14
https://www.biccamera.com/bc/item/6233429/,【アウトレット品】 15.6型ノートPC [Office付・Celeron・500GB・メモリ4GB]  NEC LAVIE Direct NS  PC-GN18CRSSDC5BD5TDA 【数量限定品】,https://image.biccamera.com/img/00000006233429_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"87,780円（税込）","877ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['15.6型', 'Celeron', 'Office付', '500GB', 'メモリ4GB']",,4,0,0,0,celeron,,15.6,15.0,NEC,87780,877,0,102,9
https://www.biccamera.com/bc/item/6701630/,ゲーミングノートパソコン GS75-9SE-401JP,https://image.biccamera.com/img/00000006701630_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,MSI　エムエスアイ,"298,800円（税込）","29,880ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,[],,0,0,0,0,0,,,0.0,MSI,298800,29880,0,27,2
https://www.biccamera.com/bc/item/3711881/,GSシリーズ ゲーミングノートパソコン ブラック GS63-7RE-036JP [15.6型 /intel Core i7 /HDD：1TB /SSD：128GB /メモリ：8GB /2017年7月モデル],https://image.biccamera.com/img/00000003711881_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,MSI　エムエスアイ,"175,780円（税込）","17,578ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', 'SSD128GB', '2017年7月モデル', '15.6型', 'メモリ8GB', 'intelCorei7']",2017年7月モデル,8,1000,128,0,corei7,,15.6,15.0,MSI,175780,17578,0,103,12
https://www.biccamera.com/bc/item/6767704/,【アウトレット品】 15.6型ノートPC [Core i5・HDD 1TB・SSD 128GB・メモリ 8GB] Pavilion 15-cu1000  5XN15PA-AAAC モダンゴールド 【数量限定品】,https://image.biccamera.com/img/00000006767704_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,HP　ヒューレット・パッカード,"98,980円（税込）","989ポイント
",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', 'SSD128GB', '15.6型', 'Corei5', 'メモリ8GB']",,8,1000,128,0,corei5,,15.6,15.0,HP,98980,989,0,105,12
https://www.biccamera.com/bc/item/5923903/,LAVIE Note NEXT ノートパソコン プラチナホワイト PC-NX750LAW [15.6型 /intel Core i7 /HDD：1TB /Optane：16GB /メモリ：8GB /2018年10月モデル],https://image.biccamera.com/img/00000005923903_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"186,670円（税込）","18,667ポイント
              （10％）",在庫あり,0,2019年11月4日月曜日にお届け,"['HDD1TB', '15.6型', '2018年10月モデル', 'Optane16GB', 'メモリ8GB', 'intelCorei7']",2018年10月モデル,8,1000,16,0,corei7,,15.6,15.0,NEC,186670,18667,0,111,14
https://www.biccamera.com/bc/item/6651737/,ideapad 320S i3 ノートパソコン 81AK00HFJP [13.3型 /intel Core i3 /SSD：128GB /メモリ：4GB /2019年4月モデル],https://image.biccamera.com/img/00000006651737_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"96,970円（税込）","9,697ポイント
              （10％）",在庫あり,"(1)
                  ",2019年11月4日月曜日にお届け,"['13.3型', 'SSD128GB', '2019年4月モデル', 'intelCorei3', 'メモリ4GB']",2019年4月モデル,4,0,128,0,corei3,,13.3,13.0,Lenovo,96970,9697,1,89,12
